,key,value
4522,들투성이이,0
4523,들하고*,-1
4524,들리,1
4525,들리ㄴ,1
4526,들리ㄴ연기,1
4527,들썩거리,-1
4528,들썩거리게,-1
4529,들썩거리게하,-1
4530,들어가,1
4531,들어가는,1
4532,들어가는까닭,1
4533,들어가는문,0
4534,들어가는통로,1
4535,들어오,0
4536,들어오는,0
4537,들어오는주방,0
4538,들이,-1
4539,들이고,-1
4540,들이고걷,-1
4541,들치,1
4542,들치어,1
4543,들치어업,1
4544,듬뿍,1
4545,듬뿍안,1
4546,듬뿍치,1
4547,듯녹음,1
4548,듯녹음하,1
4549,듯,1
4550,듯가파르,-1
4551,듯가파르고,-1
4552,듯배우,1
4553,듯배우들,1
4554,듯하,-1
4555,듯하ㄴ,-1
4556,등,1
4557,등기획물,-1
4558,등기획물비디오,-1
4559,등디테일,0
4560,등디테일에,0
4561,등불순,-1
4562,등불순분자,-1
4563,등사람,1
4564,등사람들,1
4565,등상,1
4566,등상을,1
4567,등심장,0
4568,등심장질환,0
4569,등으로,-1
4570,등으로확인,-1
4571,등을,1
4572,등을단행,1
4573,등을아끼,1
4574,등을키우,1
4575,등이,0
4576,등이일어나,0
4577,등급,-1
4578,등급분류,-1
4579,등급분류를,-1
4580,등록,1
4581,등록대수,1
4582,등록대수가,1
4583,등산,1
4584,등산용품,1
4585,등산용품교환전,1
4586,등산인,1
4587,등산인들,1
4588,등산인들에게,1
4589,디,-1
4590,디흔하,-1
4591,디스크,-1
4592,디자이너,0
4593,디자이너일,0
4594,디자이너일을,0
4595,디테일,0
4596,디테일에,0
4597,디테일에많이,0
4598,따뜻,1
4599,따뜻하,1
4600,따뜻하ㄴ,1
4601,따라가,1
4602,따로,0
4603,따로식물,0
4604,따로식물을,0
4605,따르,1
4606,따르면,0
4607,따르아,1
4608,따르아산,-1
4609,따르아스스로,1
4610,따르아중국,1
4611,따르지,-1
4612,따르지않,-1
4613,따리,-1
4614,따리어,-1
4615,따리어하,-1
4616,따위,-1
4617,따위는,-1
4618,따위는없,-1
4619,따지,1
4620,따지어,1
4621,따지어보,1
4622,딱하,-1
4623,딸,-1
4624,딸의,-1
4625,딸의재롱떨*,-1
4626,땀,-1
4627,땀을,-1
4628,땀을흘리,-1
4629,땅,-1
4630,땅과,-1
4631,땅과하늘,-1
4632,때,-1
4633,때경보,1
4634,때경보도,1
4635,때는,1
4636,때는살,1
4637,때는햇곡식,1
4638,때는협심증,0
4639,때도,-1
4640,때도있,-1
4641,때묻,-1
4642,때묻고,-1
4643,때여성,0
4644,때여성의,0
4645,때와,1
4646,때와,-1
4647,때와크,-1
4648,때절대로,-1
4649,때절대로다른,-1
4650,때때로,-1
4651,때때로울컥,-1
4652,때려치,-1
4653,때문에,-1
4654,때문에백화점,1
4655,때문에주위,-1
4656,때문이,0
4657,때문이었,0
4658,떠나,1
4659,떠나ㄴ,0
4660,떠나ㄴ뒤,0
4661,떠나ㄴ다는,1
4662,떠나ㄴ다는느낌,1
4663,떠나았,-1
4664,떠나았네,-1
4665,떠나지,1
4666,떠나지않,1
4667,떠들,-1
4668,떠들어,-1
4669,떠들어대,-1
4670,떠오르,1
4671,떠오르게,1
4672,떠오르게하,1
4673,떡,1
4674,떡과,1
4675,떡과한과,1
4676,떡을,1
4677,떡을만들,1
4678,떨,1
4679,떨거나,1
4680,떨거나목소리,1
4681,떨어지,1
4682,떨어지ㄴ,1
4683,떨어지ㄴ곳,1
4684,떨어지지,1
4685,떨어지지않,1
4686,떨치,-1
4687,떨치어,-1
4688,떨치어버리,-1
4689,떼,0
4690,떼어,0
4691,떼어놓,0
4692,또,-1
4693,또눈물,-1
4694,또눈물이,-1
4695,또다른,-1
4696,또다른이름,-1
4697,또다른재미,1
4698,또는,1
4699,또는공짜,1
4700,또는공짜로,1
4701,또래,1
4702,또래상담,1
4703,똑같,-1
4704,똑같은,-1
4705,똑같은식민,-1
4706,똑바로,-1
4707,똑바로되,-1
4708,똑바로되어,-1
4709,뚝,0
4710,뚝떼,0
4711,뚫,1
4712,뚫고,1
4713,뚫고나가,1
4714,뚫고들어가,1
4715,뛰,1
4716,뛰어,1
4717,뛰어들,1
4718,뛰어나,1
4719,뛰어나ㄴ,1
4720,뛰어나ㄴ기량,1
4721,뛰어넘,1
4722,뛰어다니,-1
4723,뛰어다니ㄴ,-1
4724,뛰어다니ㄴ일,-1
4725,뛰쳐나오,1
4726,뜨겁,1
4727,뜨겁어,0
4728,뜨겁어지,0
4729,뜨겁었,1
4730,뜨겁었다,1
4731,뜨겁은,1
4732,뜯어보,1
4733,뜯어보ㄹ,1
4734,뜯어보ㄹ구석,1
4735,뜻,1
4736,뜻을,1
4737,뜻을담,1
4738,뜻을밝히,1
4739,뜻이,1
4740,뜻있,1
4741,뜻있는,1
4742,뜻하,1
4743,뜻하ㄴ다,1
4744,띄,1
4745,띄게,1
4746,띄게좋,1
4747,ㄹ가능,-1
4748,ㄹ가능성,-1
4749,ㄹ가능,1
4750,ㄹ가능성,1
4751,ㄹ거,-1
4752,ㄹ거같,-1
4753,ㄹ것으로,1
4754,ㄹ것을,-1
4755,ㄹ것이,-1
4756,ㄹ경우,0
4757,ㄹ경우뇌,0
4758,ㄹ계획,1
4759,ㄹ계획이,1
4760,ㄹ공산,-1
4761,ㄹ공산은,-1
4762,ㄹ구석,1
4763,ㄹ구석이,1
4764,ㄹ기회,1
4765,ㄹ기회를,1
4766,ㄹ날,-1
4767,ㄹ날이,-1
4768,ㄹ듯,1
4769,ㄹ듯배우,1
4770,ㄹ때,0
4771,ㄹ때는,0
4772,ㄹ때도,-1
4773,ㄹ때여성,0
4774,ㄹ때와,1
4775,ㄹ때절대로,-1
4776,ㄹ뜻,1
4777,ㄹ뜻을,1
4778,ㄹ리,-1
4779,ㄹ리가,-1
4780,ㄹ만,1
4781,ㄹ만하,1
4782,ㄹ만큼인상,1
4783,ㄹ부분,1
4784,ㄹ부분이,1
4785,ㄹ뿐,-1
4786,ㄹ뿐이,-1
4787,ㄹ새,0
4788,ㄹ새가,1
4789,ㄹ새없이,0
4790,ㄹ생각,0
4791,ㄹ생각으로,0
4792,ㄹ생각이,1
4793,ㄹ수가,-1
4794,ㄹ수는,-1
4795,ㄹ수없,-1
4796,ㄹ수없이,-1
4797,ㄹ수있,1
4798,ㄹ예정,1
4799,ㄹ예정이,1
4800,ㄹ위험,-1
4801,ㄹ위험이,-1
4802,ㄹ의무,1
4803,ㄹ의무가,1
4804,ㄹ이유,1
4805,ㄹ이유가,1
4806,ㄹ전망,0
4807,ㄹ전망이,0
4808,ㄹ정도,-1
4809,ㄹ집,-1
4810,ㄹ집말,-1
4811,ㄹ필요,-1
4812,ㄹ필요는,-1
4813,ㄹ,-1
4814,ㄹ하,-1
4815,ㄹ하았,-1
4816,ㄹ게요,1
4817,ㄹ까,-1
4818,ㄹ까보,-1
4819,ㄹ까보아,-1
4820,ㄹ지,-1
4821,ㄹ지도,-1
4822,ㄹ지도모르,-1
4823,ㄹ지모르,-1
4824,ㄹ지모르ㄴ다는,-1
4825,라,-1
4826,라고,-1
4827,라고꾸준히,-1
4828,라고꾸준히문제,-1
4829,라고단정,1
4830,라고단정하,1
4831,라고말,1
4832,라고말하,1
4833,라고번복,-1
4834,라고번복하,-1
4835,라고생각,-1
4836,라고생각하,-1
4837,라고설명,0
4838,라고설명하,0
4839,라고하,-1
4840,라고하고,-1
4841,라고하ㄹ,1
4842,라고하ㄹ까,-1
4843,라고하지,-1
4844,라고,1
4845,라고말,-1
4846,라고말하,-1
4847,라고생각,1
4848,라고생각하,1
4849,라는,-1
4850,라는대로,-1
4851,라는대로나,-1
4852,라는말,-1
4853,라는말이,-1
4854,라는생각,-1
4855,라는생각도,-1
4856,라는쓰,-1
4857,라는쓰ㄴ,-1
4858,라는이상,1
4859,라는이상에,1
4860,라니까,-1
4861,라도어리광,-1
4862,라도어리광을,-1
4863,라며,-1
4864,라면,-1
4865,라면쉽,-1
4866,라면쉽게,-1
4867,라우,-1
4868,란,-1
4869,란우려,-1
4870,란우려가,-1
4871,랄까,-1
4872,랄까보,-1
4873,랄까보아,-1
4874,러,-1
4875,러가,1
4876,러가ㅂ시당,1
4877,러브,-1
4878,러브스토리,-1
4879,레크리에이션,1
4880,레크리에이션이벤트,1
4881,레크리에이션이벤트가,1
4882,레포츠,1
4883,레포츠로,1
4884,레포츠로정착,1
4885,려고하,1
4886,려고하면,1
4887,려는왕실,-1
4888,려는왕실의,-1
4889,려는움직임,1
4890,려는움직임이,1
4891,려는저의,0
4892,려는진심,1
4893,려는진심을,1
4894,려면공부,-1
4895,려면공부를,-1
4896,로,1
4897,로가,-1
4898,로가지,-1
4899,로가장,-1
4900,로가장하,-1
4901,로국내,1
4902,로국내기반,1
4903,로글씨,-1
4904,로글씨를,-1
4905,로기소,-1
4906,로기억,0
4907,로기억되,0
4908,로기준,-1
4909,로꼽히,1
4910,로꽃,1
4911,로꽃을,1
4912,로나가,0
4913,로나가고,0
4914,로남,-1
4915,로눈길,1
4916,로눈길을,1
4917,로는,-1
4918,로는남편,-1
4919,로는잘,-1
4920,로도,-1
4921,로도써먹,-1
4922,로돌아서,-1
4923,로돌아오,1
4924,로둔갑,-1
4925,로둔갑시키,-1
4926,로들,-1
4927,로들어가,0
4928,로들어가는,0
4929,로떠오르,-1
4930,로뚫,1
4931,로뚫고,1
4932,로바꾸,1
4933,로보,-1
4934,로보지,-1
4935,로보이,-1
4936,로보이ㄴ다,0
4937,로삼,1
4938,로선정,1
4939,로선정되,1
4940,로송수신,1
4941,로아이,-1
4942,로아이마음,-1
4943,로옮기,1
4944,로옮기어,1
4945,로이어지,1
4946,로읽,-1
4947,로임하,1
4948,로점점,-1
4949,로점점고립,-1
4950,로정착,1
4951,로정착시키,1
4952,로지정,1
4953,로집대성,1
4954,로집대성하,1
4955,로짜이,1
4956,로하,1
4957,로하았,1
4958,로하,1
4959,로확인,-1
4960,로확인이,-1
4961,로흘러가,-1
4962,로부터,-1
4963,로부터자유,-1
4964,로부터자유롭,-1
4965,로서,-1
4966,로서의,-1
4967,로서의비극,-1
4968,롭*,1
4969,롭,1
4970,롭게,1
4971,롭게철학,1
4972,롭게풀어지,1
4973,롭ㅁ,1
4974,롭지,-1
4975,롭지못하,-1
4976,률,-1
4977,률을,-1
4978,률을낮추,-1
4979,를,1
4980,를가꾸,1
4981,를가꾸며,1
4982,를가지,1
4983,를가지ㄴ,1
4984,를강요,-1
4985,를강요하,-1
4986,를거의,-1
4987,를거의거치,-1
4988,를걸,1
4989,를걸어,1
4990,를격려,1
4991,를격려하,1
4992,를계기,1
4993,를계기로,1
4994,를고객,1
4995,를고객들,1
4996,를고양,1
4997,를고양시키,1
4998,를구상,0
4999,를구상하,0
5000,를구입,-1
5001,를구입하,-1
5002,를끄덕이,1
5003,를끈끈,-1
5004,를끈끈하,-1
5005,를끌,1
5006,를나,1
5007,를나의,1
5008,를나누,1
5009,를나타내,-1
5010,를낳,-1
5011,를내,1
5012,를내걸,1
5013,를넘기,1
5014,를넘기고,1
5015,를넘어서,1
5016,를넘어서었,1
5017,를높이,1
5018,를누리,1
5019,를다,1
5020,를다바치,1
5021,를단절,-1
5022,를단절하,-1
5023,를달구,1
5024,를달구는,1
5025,를달리,1
5026,를담,0
5027,를담도록,0
5028,를당국,-1
5029,를당국에,-1
5030,를더,-1
5031,를더많이,-1
5032,를더이상,-1
5033,를더하,1
5034,를더욱,-1
5035,를더욱강화,-1
5036,를더하,1
5037,를던지,1
5038,를던지어,1
5039,를도와주,1
5040,를도와주시,1
5041,를되찾,1
5042,를드러내,-1
5043,를들,-1
5044,를들어,-1
5045,를들어야,-1
5046,를들썩거리,-1
5047,를들썩거리게,-1
5048,를듬뿍,1
5049,를듬뿍안,1
5050,를뚫,1
5051,를만들,1
5052,를만지,-1
5053,를만지어,-1
5054,를맛보,-1
5055,를맛보ㄹ,1
5056,를맞,-1
5057,를맞게,-1
5058,를맞추,1
5059,를맞추는,1
5060,를매끄럽,1
5061,를매끄럽게,1
5062,를맴돌,-1
5063,를모으,1
5064,를못,-1
5065,를못잡,-1
5066,를무덤,1
5067,를무덤에서,1
5068,를물,-1
5069,를밀어내,-1
5070,를밀어내는,-1
5071,를바라,1
5072,를바라ㅂ니다,1
5073,를받,-1
5074,를방불,1
5075,를방불하,1
5076,를범하,-1
5077,를베풀,1
5078,를보,1
5079,를보는,1
5080,를보았,1
5081,를본격,1
5082,를본격화,1
5083,를부르,0
5084,를부르어,0
5085,를비추,1
5086,를비추어,1
5087,를뿜어내,1
5088,를살리,1
5089,를살리ㄹ,1
5090,를살리어,1
5091,를상징,1
5092,를상징하,1
5093,를서,1
5094,를서어,1
5095,를세,-1
5096,를세세,-1
5097,를쌓,1
5098,를쓰,-1
5099,를쓰ㄹ,-1
5100,를아예,-1
5101,를아예거부,-1
5102,를안,-1
5103,를알,1
5104,를알ㄹ,1
5105,를양,1
5106,를양어깨,1
5107,를얻,1
5108,를얻어,1
5109,를연발,1
5110,를연발하,1
5111,를엿보,-1
5112,를엿보ㄹ,-1
5113,를옹호,-1
5114,를옹호하,-1
5115,를완비,1
5116,를완비하,1
5117,를위하,1
5118,를유지,-1
5119,를유지하,-1
5120,를이끌,1
5121,를이루,1
5122,를이해,-1
5123,를이해하,-1
5124,를인식,-1
5125,를인식하,-1
5126,를일으키,-1
5127,를읽,0
5128,를읽고,0
5129,를읽다가,0
5130,를자아내,1
5131,를자아내기,1
5132,를잡,-1
5133,를잡아,-1
5134,를잡지,-1
5135,를잡아가,1
5136,를재연,-1
5137,를재연하,-1
5138,를재현,1
5139,를재현하,1
5140,를절레절레,-1
5141,를절레절레흔들,-1
5142,를제공,1
5143,를제공하,1
5144,를제기,-1
5145,를제기하,-1
5146,를제치,1
5147,를주,1
5148,를주는,1
5149,를즐기,1
5150,를즐기어,1
5151,를짧,-1
5152,를짧게,-1
5153,를찢,-1
5154,를차지,1
5155,를차지하,1
5156,를찾,1
5157,를청,1
5158,를촉망,1
5159,를촉망받,1
5160,를탕감,1
5161,를탕감하,1
5162,를토하,-1
5163,를토하며,-1
5164,를판매,1
5165,를판매하,1
5166,를팔,-1
5167,를팔는,-1
5168,를풀,1
5169,를풀어,1
5170,를풀어야,1
5171,를피하,1
5172,를피하아,1
5173,를하,-1
5174,를하고,1
5175,를하지,-1
5176,를한층,1
5177,를한층높이,1
5178,리,-1
5179,리가,-1
5180,리가없,-1
5181,리듬,1
5182,리듬있,1
5183,리란,1
5184,리란생각,1
5185,리란생각이,1
5186,ㅁ,1
5187,ㅁ발생,-1
5188,ㅁ에,-1
5189,ㅁ에빠지,-1
5190,ㅁ은,-1
5191,ㅁ은쉽,-1
5192,ㅁ을,1
5193,ㅁ을넘,-1
5194,ㅁ을더,1
5195,ㅁ을얻,1
5196,ㅁ의,1
5197,ㅁ의자연,1
5198,ㅁ이더욱,1
5199,ㅁ이,1
5200,ㅁ이ㄴ들,1
5201,ㅁ이라는,1
5202,마,1
5203,마감,-1
5204,마감에,-1
5205,마감에어쩌,-1
5206,마냥,1
5207,마냥허구,1
5208,마냥허구이,1
5209,마다,-1
5210,마다돌아앉,-1
5211,마다돌아앉아,-1
5212,마다에,1
5213,마다에묻,1
5214,마당,1
5215,마당에,1
5216,마당에참여,1
5217,마땅,1
5218,마땅하,1
5219,마련,-1
5220,마련이,-1
5221,마렵,-1
5222,마리산,1
5223,마리산의,1
5224,마리산의정기,1
5225,마비,0
5226,마비되,0
5227,마비되고,0
5228,마시,-1
5229,마시고,-1
5230,마시고물,-1
5231,마약,-1
5232,마약중독,-1
5233,마음,1
5234,마음대로,1
5235,마음에,-1
5236,마음에고통,-1
5237,마음에있,1
5238,마음을,1
5239,마음을끝,1
5240,마음을닫,-1
5241,마음을사로잡,1
5242,마음을이야기,1
5243,마음의,1
5244,마음의고향,1
5245,마음의여백,1
5246,마음이,1
5247,마음이상쾌,1
5248,마음이환하,1
5249,마음껏,1
5250,마음껏울,1
5251,마음껏울시,1
5252,마음먹,0
5253,마음먹고,0
5254,마음먹고있,0
5255,마인드,1
5256,마저나돌,-1
5257,마주치,-1
5258,마주치ㄴ,-1
5259,마주치ㄴ여자,-1
5260,마지막,1
5261,마지막기회,1
5262,마지막기회이,1
5263,마지못하,-1
5264,마찬가지,-1
5265,마찬가지이,-1
5266,막,1
5267,막을,1
5268,막을올리,1
5269,막,-1
5270,막는,1
5271,막는사슬,1
5272,막아,-1
5273,막아버리,-1
5274,막을,-1
5275,막을수단,-1
5276,막다르,-1
5277,막대,1
5278,막대하,1
5279,막막,-1
5280,막막하,-1
5281,막막하다,-1
5282,막히,1
5283,막히ㄴ,1
5284,막히ㄴ언로,1
5285,만같,1
5286,만나오,-1
5287,만나오면,-1
5288,만남,-1
5289,만남게,-1
5290,만도,1
5291,만도아니,1
5292,만먹,-1
5293,만먹으려고,-1
5294,만벗어나,1
5295,만벗어나지,1
5296,만보,-1
5297,만보는,-1
5298,만보ㄹ,-1
5299,만보이,-1
5300,만보이ㄴ다,-1
5301,만빠지,-1
5302,만빠지면,-1
5303,만으로,1
5304,만으로가슴,1
5305,만은,0
5306,만은아니,0
5307,만을,-1
5308,만을고집,-1
5309,만을흡수,1
5310,만이,-1
5311,만이위기,-1
5312,만이,-1
5313,만이라도,-1
5314,만일삼,-1
5315,만전념,1
5316,만전념하,1
5317,만참,1
5318,만참고,1
5319,만하,0
5320,만하아도,0
5321,만환불,-1
5322,만환불하,-1
5323,만활성,-1
5324,만활성화,-1
5325,만,1
5326,만하,1
5327,만하ㄴ,1
5328,만,1
5329,만여,1
5330,만여달러,1
5331,만원,-1
5332,만원을,-1
5333,만원의,1
5334,만나,1
5335,만나ㄹ,1
5336,만나ㄹ수,1
5337,만능,1
5338,만능조리기,1
5339,만능조리기보다,1
5340,만들,1
5341,만들는,1
5342,만들는것,1
5343,만들시,-1
5344,만들시고,-1
5345,만들어,1
5346,만들어내,1
5347,만들어야,0
5348,만들어야겠,0
5349,만들었,1
5350,만들었죠,1
5351,만만찮,0
5352,만물,1
5353,만물이,1
5354,만물이공존,1
5355,만족,-1
5356,만족하,-1
5357,만족하지,-1
5358,만지,-1
5359,만지어,-1
5360,만지어보,-1
5361,만큼위대,1
5362,만큼위대하,1
5363,만큼도,1
5364,만큼도불행,1
5365,만큼인상,1
5366,만큼인상적,1
5367,만화,1
5368,만화계,1
5369,만화계에서,1
5370,만화계최대,1
5371,만화공화국,1
5372,만화에,1
5373,만화에관하,1
5374,만화판,1
5375,만화판의,1
5376,많,-1
5377,많고,1
5378,많고맛,1
5379,많다,0
5380,많아,-1
5381,많아교육,-1
5382,많아지,-1
5383,많아요,-1
5384,많은,-1
5385,많은가족,1
5386,많은관심,-1
5387,많은논란,-1
5388,많은사람,1
5389,많지,-1
5390,많지않,-1
5391,많이,-1
5392,많이관여,0
5393,많이관여하,0
5394,많이나오,1
5395,많이마렵,-1
5396,많이몰리,1
5397,많이몰리는,1
5398,많이발생,-1
5399,많이발생하,-1
5400,많이붙,-1
5401,많이붙어,-1
5402,많이생기,-1
5403,많이생기고,-1
5404,많이하,-1
5405,많이하ㄴ다,1
5406,많이하아야,-1
5407,말,-1
5408,말도,-1
5409,말도꺼내,-1
5410,말로,-1
5411,말로는,-1
5412,말로아이,-1
5413,말은,-1
5414,말은잘,-1
5415,말이,-1
5416,말이물음표,-1
5417,말이통하,-1
5418,말이,-1
5419,말이ㄴ가,-1
5420,말이ㄴ지,-1
5421,말이야,-1
5422,말하,1
5423,말하ㄹ,-1
5424,말하자면,-1
5425,말,0
5426,말고,0
5427,말고화장실,0
5428,말아야,1
5429,말아야하,1
5430,말리,1
5431,말리ㄴ,1
5432,말리ㄴ것,1
5433,말문,-1
5434,말문을,-1
5435,말문을닫,-1
5436,말씀,1
5437,말씀을,1
5438,말씀을떠오르,1
5439,말씀의,1
5440,말씀의세계,1
5441,맛,1
5442,맛있,1
5443,맛있는지,1
5444,맛보,-1
5445,맛보ㄹ,1
5446,맛보ㄹ수,1
5447,맛있,-1
5448,맛있는,-1
5449,맛있는꿀,-1
5450,망동,-1
5451,망동을,-1
5452,망동을저지르,-1
5453,망령,-1
5454,망상,-1
5455,망설이,-1
5456,망설이고,-1
5457,망설이고괴로워하,-1
5458,망하,-1
5459,맞,1
5460,맞게,-1
5461,맞게되,-1
5462,맞아,1
5463,맞아그래,1
5464,맞아떨어지,1
5465,맞지,-1
5466,맞지않,-1
5467,맞서,-1
5468,맞서자,-1
5469,맞추,1
5470,맞추는,1
5471,맞추는데,1
5472,매끄럽,1
5473,매끄럽게,1
5474,매끄럽게하,1
5475,매끈,1
5476,매끈하,1
5477,매니아,1
5478,매달리,-1
